Pas;ECinetica;EPotencial;ETotal;Temperatura
661;267.866;-161.694;-134.907;0,418541
662;265.791;-161.479;-134,9;0,415298
663;264.548;-161.343;-134.888;0,413356
664;26.428;-161.316;-134.888;0,412937
665;265.035;-161.403;-134.899;0,414117
666;266.773;-161.561;-134.884;0,416832
667;269.372;-161.822;-134.885;0,420893
668;272.647;-162.151;-134.886;0,42601
669;276.371;-162,53;-134.893;0,431829
670;280.302;-162,93;-134,9;0,437973
671;284.207;-163.322;-134.901;0,444073
672;287.874;-163.678;-134.891;0,449803
673;291.139;-164.011;-134.897;0,454905
674;29.389;-164.286;-134.897;0,459204
675;296.071;-164.504;-134.897;0,462611
676;297.677;-164.675;-134.908;0,46512
677;298.745;-164.782;-134.907;0,466789
678;299.345;-164.847;-134.912;0,467727
679;29.957;-164.863;-134.906;0,468079
680;299.522;-164.858;-134.906;0,468003
681;299.294;-164.835;-134.905;0,467647
682;298.966;-164.807;-134,91;0,467135
683;298.585;-164.769;-134,91;0,466539
684;298.152;-164.726;-134.911;0,465862
685;297.618;-164.684;-134.923;0,465028
686;296.884;-164.607;-134.918;0,46388
687;295.809;-164.489;-134.909;0,462201
688;294.238;-164.334;-134,91;0,459747
689;29.203;-164,13;-134.927;0,456298
690;289.085;-163.836;-134.928;0,451696
691;285.364;-163.459;-134.922;0,445881
692;280.896;-163.011;-134.922;0,438901
693;275.787;-162.505;-134.926;0,430916
694;270.198;-161.945;-134.925;0,422184
695;264.338;-161.352;-134.919;0,413029
696;258.446;-160.767;-134.923;0,403822
697;252.773;-160.199;-134.921;0,394958
698;247.566;-159.682;-134.926;0,386821
699;243.046;-159.229;-134.925;0,379759
700;239.394;-158.858;-134.919;0,374053
701;23.672;-158,58;-134.908;0,369875
702;235.036;-158.418;-134.914;0,367243
703;234.239;-158.345;-134.921;0,365998
704;234.111;-158.329;-134.917;0,365799
705;234.353;-158,36;-134.925;0,366177
706;234.636;-158.391;-134.927;0,366619
707;234.675;-158.395;-134.928;0,366679
708;234.292;-158.363;-134.934;0,366081
709;233.446;-158.288;-134.944;0,36476
710;23.223;-158.165;-134.942;0,362859
711;230.833;-158.029;-134.946;0,360676
712;229.494;-157.894;-134.944;0,358585
713;228.443;-157.782;-134.937;0,356942
714;227.853;-157.727;-134.942;0,356021
715;22.782;-157.718;-134.936;0,355969
716;22.836;-157.772;-134.937;0,356812
717;229.422;-157.879;-134.937;0,358472
718;230.918;-158.024;-134.932;0,360809
719;232.742;-158.201;-134.927;0,363659
720;234.784;-158.423;-134.944;0,366849
721;236.936;-158.644;-134,95;0,370212
722;239.093;-158,86;-134.951;0,373583
723;241.155;-159.062;-134.946;0,376805
724;243.036;-159.239;-134.936;0,379744
725;244.673;-159.403;-134.936;0,382302
726;246.031;-159.533;-134,93;0,384423
727;247.103;-159.646;-134.936;0,386099
728;247.913;-159.749;-134.958;0,387364
729;248.494;-159.801;-134.952;0,388271
730;248.878;-159.851;-134.963;0,388872
731;249.087;-159.877;-134.968;0,389198
732;249.128;-159,87;-134.957;0,389262
733;249.006;-159.847;-134.947;0,389072
734;248.734;-159,82;-134.946;0,388646
735;248.345;-159.786;-134.952;0,388039
736;247.901;-159.741;-134.951;0,387345
737;247.486;-159.699;-134,95;0,386696
738;247.202;-159.675;-134.955;0,386253
739;247.156;-159,67;-134.955;0,386182
740;24.745;-159.699;-134.954;0,38664
741;248.172;-159.765;-134.948;0,387769
742;249.399;-159.882;-134.942;0,389686
743;251.184;-160.055;-134.936;0,392475
744;253.543;-160.291;-134.936;0,396161
745;256.447;-160.582;-134.937;0,400698
746;259.814;-160.913;-134.932;0,405959
747;263.505;-161.273;-134.922;0,411726
748;267.337;-161.646;-134.913;0,417714
749;271.095;-162.034;-134.925;0,423586
750;274.557;-162.382;-134.926;0,428995
751;277.513;-162.678;-134.927;0,433615
752;279.786;-162.912;-134.933;0,437166
753;281.239;-163.047;-134.923;0,439437
754;281.789;-163.102;-134.923;0,440295
755;281.404;-163.074;-134.934;0,439694
756;280.114;-162.945;-134.933;0,437678
757;278.005;-162.722;-134.921;0,434383
758;27.522;-162.442;-134,92;0,430032
759;271.957;-162,12;-134.924;0,424933
760;268.452;-161.757;-134.912;0,419456
761;264.963;-161.401;-134.905;0,414005
762;261.745;-161.083;-134.909;0,408977
763;259.018;-160.815;-134.913;0,404715
764;256.944;-160.612;-134.918;0,401474
765;25.561;-160.484;-134.923;0,399391
766;255.025;-160.421;-134.918;0,398476
767;255.124;-160.426;-134.914;0,398632
768;255.796;-160.483;-134.903;0,399682
769;25,69;-160.594;-134.904;0,401406
770;258.286;-160.734;-134.905;0,403572
771;259.816;-160.898;-134.917;0,405963
772;261.378;-161,05;-134.912;0,408402
773;262.888;-161.212;-134.923;0,410762
774;26,43;-161.353;-134.923;0,412968
775;265.599;-161.483;-134.923;0,414998
776;266.801;-161.597;-134.917;0,416877
777;267.948;-161.706;-134.912;0,418669
778;269.087;-161.815;-134.906;0,420448
779;270.262;-161.926;-134,9;0,422284
780;271.502;-162.067;-134.917;0,424222
781;272.812;-162.187;-134.906;0,426269
782;274.176;-162.324;-134.906;0,4284
783;275.568;-162.458;-134.901;0,430575
784;276.966;-162.581;-134.885;0,43276
785;278.356;-162,72;-134.885;0,434931
786;27.973;-162.869;-134.896;0,437078
787;281.074;-163.004;-134.896;0,439179
788;282.344;-163.142;-134.908;0,441163
789;283.447;-163.248;-134.904;0,442886
790;284.239;-163.334;-134,91;0,444123
791;284.553;-163.378;-134.923;0,444614
792;284.246;-163.348;-134.923;0,444134
793;283.247;-163.253;-134.929;0,442574
794;281.602;-163.093;-134.933;0,440003
795;279.474;-162.879;-134.932;0,436678
796;277.112;-162.647;-134.936;0,432987
797;274.777;-162.407;-134.929;0,429339
798;272.674;-162,19;-134.923;0,426054
799;270.912;-162.009;-134.918;0,4233
800;269.505;-161.857;-134.907;0,421102
801;268.433;-161,75;-134.907;0,419427
802;267.699;-161.676;-134.906;0,41828
803;267.367;-161.631;-134.894;0,417761
804;267.544;-161.642;-134.888;0,418037
805;26.833;-161.731;-134.898;0,419266
806;269.763;-161.875;-134.898;0,421505
807;271.794;-162.084;-134.904;0,424678
808;274.296;-162.335;-134.905;0,428587
809;277.102;-162.611;-134,9;0,432972
810;280.042;-162.883;-134.879;0,437565
811;282.961;-163.154;-134.858;0,442127
812;28.574;-163.426;-134.852;0,446468
813;288.289;-163.687;-134.858;0,450452
814;290.551;-163.902;-134.847;0,453985
815;292.486;-164,09;-134.841;0,457009
816;294.063;-164.253;-134.847;0,459473
817;295.244;-164.355;-134,83;0,461319
818;295.973;-164.434;-134.836;0,462458
819;29.617;-164.465;-134.848;0,462766
820;295.729;-164.433;-134,86;0,462076
821;294.525;-164.308;-134.855;0,460195
822;292.426;-164.105;-134.862;0,456916
823;289.314;-163.805;-134.874;0,452053
824;285.109;-163.385;-134.874;0,445483
825;279.802;-162.849;-134.869;0,437191
826;273.496;-162.218;-134.868;0,427337
827;266.445;-161,51;-134.866;0,416321
828;259.098;-160.772;-134.862;0,404841
829;252.099;-160.067;-134.857;0,393905
830;246.236;-159.487;-134.864;0,384744
831;242.287;-159.089;-134,86;0,378574
832;240.805;-158,94;-134.859;0,376258
833;241.912;-159.053;-134.862;0,377987
834;245.232;-159.385;-134.862;0,383175
835;250.012;-159.863;-134.862;0,390644
836;255.363;-160.414;-134.878;0,399004
837;260.494;-160.919;-134,87;0,407022
838;264.854;-161.357;-134.871;0,413835
839;268.144;-161.702;-134.888;0,418975
840;270.273;-161,92;-134.893;0,422301
841;271.288;-162,02;-134.891;0,423887
842;271.324;-162.023;-134,89;0,423943
843;270.563;-161.934;-134.878;0,422755
844;269.213;-161.798;-134.876;0,420646
845;267.491;-161,63;-134,88;0,417955
846;265.612;-161.435;-134.874;0,415019
847;263.771;-161.255;-134.878;0,412142
848;262.126;-161,09;-134.878;0,409572
849;260.794;-160.962;-134.883;0,40749
850;259.845;-160.862;-134.877;0,406008
851;259.322;-160.815;-134.883;0,40519
852;259.247;-160.807;-134.883;0,405073
853;259.645;-160.852;-134.888;0,405695
854;26.055;-160.948;-134.893;0,407109
855;262.011;-161.088;-134.887;0,409392
856;264.082;-161,3;-134.892;0,412629
857;266.811;-161.562;-134.881;0,416893
858;27.021;-161.897;-134.876;0,422203
859;274.232;-162,3;-134.876;0,428488
860;278.747;-162.758;-134.883;0,435542
861;283.529;-163.233;-134,88;0,443014
862;288.269;-163.709;-134.882;0,45042
863;292.598;-164.144;-134.885;0,457185
864;296.129;-164.505;-134.892;0,462701
865;298.511;-164.745;-134.894;0,466423
866;299.479;-164.849;-134.901;0,467935
867;298.898;-164.785;-134.895;0,467029
868;296.791;-164.585;-134.906;0,463735
869;293.324;-164.242;-134.909;0,458319
870;288.782;-163.802;-134.924;0,451222
871;283.503;-163.272;-134.922;0,442973
872;27.782;-162.702;-134,92;0,434093
873;272.023;-162.143;-134.941;0,425035
874;266.349;-161.591;-134.956;0,41617
875;261.007;-161.045;-134.944;0,407823
876;25.621;-160.559;-134.938;0,400329
877;252.189;-160,15;-134.931;0,394046
878;249.178;-159.852;-134.935;0,38934
879;247.382;-159.683;-134.945;0,386535
880;246.944;-159,65;-134.955;0,38585
881;247.912;-159.741;-134,95;0,387363
882;25.024;-159.975;-134.951;0,391
883;253.788;-160.337;-134.958;0,396544
884;258.338;-160.793;-134.959;0,403652
885;263.598;-161.327;-134.967;0,411872
886;269.221;-161.897;-134.974;0,420658
887;274.819;-162.464;-134.982;0,429405
888;280.009;-162.985;-134.984;0,437514
889;284.456;-163.426;-134,98;0,444462
890;287.926;-163.751;-134.958;0,449885
891;290.316;-163,99;-134.958;0,453619
892;291.654;-164.128;-134.962;0,455709
893;292.081;-164.169;-134.961;0,456376
894;291.815;-164,14;-134.959;0,455961
895;291.089;-164.067;-134.958;0,454827
896;290.088;-163,95;-134.941;0,453263
897;288.893;-163.831;-134.941;0,451396
898;287.446;-163.682;-134.937;0,449135
899;285.559;-163.484;-134.928;0,446186
900;28.296;-163.221;-134.925;0,442126
901;279.372;-162.864;-134.927;0,436518
902;274.605;-162.377;-134.917;0,42907
903;268.645;-161.786;-134.921;0,419758
904;261.709;-161.089;-134.919;0,40892
905;254.249;-160.334;-134.909;0,397263
906;246.897;-159.595;-134.905;0,385777
907;240.349;-158.941;-134.907;0,375545
908;235.225;-158.421;-134.898;0,367539
909;231.961;-158.099;-134.903;0,362439
910;230.759;-157.984;-134.908;0,360561
911;23.161;-158,07;-134.909;0,36189
912;234.347;-158.351;-134.917;0,366168
913;238.695;-158.799;-134,93;0,372961
914;244.294;-159.372;-134.943;0,381709
915;250.719;-160.017;-134.945;0,391749
916;257.508;-160,71;-134.959;0,402356
917;264.192;-161.386;-134.967;0,412801
918;270.339;-162.003;-134.969;0,422405
919;275.578;-162.539;-134.981;0,430591
920;279.625;-162.945;-134.982;0,436915
921;282.287;-163.216;-134.988;0,441073
922;283.456;-163.322;-134.977;0,4429
923;283.112;-163.293;-134.982;0,442363
924;281.312;-163.106;-134.975;0,43955
925;278.183;-162.792;-134.974;0,434661
926;273.925;-162.376;-134.983;0,428008
927;268.802;-161.867;-134.987;0,420004
928;263.141;-161.288;-134.974;0,411157
929;257.315;-160.714;-134.982;0,402054
930;251.731;-160.142;-134.969;0,39333
931;246.809;-159.647;-134.966;0,385639
932;242.946;-159,27;-134.975;0,379602
933;240.475;-159.016;-134.968;0,375742
934;239.627;-158,93;-134.968;0,374417
935;240.491;-159.023;-134.974;0,375767
936;243.002;-159.275;-134.975;0,37969
937;246.945;-159,66;-134.966;0,385851
938;251.991;-160.168;-134.968;0,393736
939;257.745;-160.756;-134.982;0,402727
940;26,38;-161.359;-134.979;0,412187
941;269.784;-161.959;-134,98;0,421537
942;275.393;-162.532;-134.992;0,430301
943;280.403;-163.044;-135.004;0,438129
944;284.668;-163.482;-135.015;0,444794
945;288.112;-163.832;-135,02;0,450175
946;290.706;-164.091;-135,02;0,454228
947;292.451;-164,27;-135.025;0,456955
948;293.363;-164,35;-135.014;0,45838
949;293.461;-164.365;-135.019;0,458534
950;292.762;-164.279;-135.002;0,45744
951;291.277;-164,13;-135.002;0,45512
952;289.023;-163.899;-134.997;0,451598
953;28.603;-163.594;-134.991;0,446922
954;282.356;-163.215;-134.979;0,441182
955;278.097;-162.783;-134.973;0,434527
956;273.397;-162.312;-134.972;0,427183
957;268.456;-161.821;-134.976;0,419463
958;263.524;-161.321;-134.969;0,411756
959;258.884;-160.861;-134.972;0,404507
960;254.828;-160.448;-134.965;0,39817
961;25.162;-160.126;-134.964;0,393157
962;249.463;-159.926;-134,98;0,389787
963;248.471;-159.838;-134.991;0,388236
964;248.654;-159.851;-134.986;0,388522
965;249.927;-159.974;-134.981;0,390512
966;252.137;-160.185;-134.972;0,393964
967;255.088;-160.476;-134.968;0,398575
968;258.575;-160.832;-134.974;0,404023
969;262.395;-161.215;-134.975;0,409992
970;266.357;-161.618;-134.982;0,416183
971;270.277;-162.016;-134.988;0,422307
972;273.963;-162.359;-134.962;0,428067
973;277.214;-162.691;-134.969;0,433148
974;279.818;-162.952;-134.971;0,437216
975;281.568;-163.123;-134.966;0,439949
976;282.278;-163,19;-134.962;0,441059
977;281.808;-163.143;-134.963;0,440326
978;28.009;-162.972;-134.963;0,437641
979;277.152;-162.694;-134.978;0,433049
980;273.137;-162.285;-134.971;0,426776
981;268.322;-161.807;-134.975;0,419253
982;263.114;-161.277;-134.966;0,411115
983;258.021;-160,77;-134.968;0,403158
984;253.596;-160.319;-134.959;0,396244
985;250.338;-159.996;-134.963;0,391154
986;248.599;-159.816;-134.956;0,388436
987;24.851;-159.802;-134.951;0,388297
988;249.975;-159.951;-134.953;0,390586
989;252.721;-160.228;-134.956;0,394877
990;256.381;-160.601;-134.963;0,400595
991;260.574;-161.023;-134.965;0,407147
992;264.973;-161.464;-134.967;0,41402
993;26.933;-161,9;-134.967;0,420827
994;273.493;-162.311;-134.962;0,427333
995;27,74;-162.707;-134.967;0,433438
996;28.106;-163.078;-134.972;0,439156
997;284.536;-163.419;-134.966;0,444587
998;287.914;-163.767;-134.976;0,449866
999;291.269;-164.108;-134.981;0,455108
1000;294.642;-164,44;-134.975;0,460378
1001;298.017;-164.778;-134.976;0,465652
1002;301.323;-165.104;-134.971;0,470816
1003;304.429;-165.404;-134.961;0,47567
1004;30.717;-165.696;-134.979;0,479954
1005;309.364;-165.917;-134,98;0,483381
1006;310.833;-166,07;-134.987;0,485677
1007;311.435;-166.131;-134.988;0,486618
1008;311.079;-166,09;-134.982;0,486061
1009;309.748;-165.941;-134.966;0,483982
1010;307.517;-165.722;-134,97;0,480495
1011;304.557;-165.424;-134.969;0,47587
1012;301.137;-165.075;-134.961;0,470527
1013;297.593;-164.713;-134.954;0,464988
1014;294.281;-164.391;-134.963;0,459813
1015;291.514;-164.118;-134.967;0,45549
1016;289.494;-163.916;-134.967;0,452334
1017;288.264;-163.789;-134.962;0,450413
1018;287.697;-163.723;-134.953;0,449526
1019;287.528;-163.703;-134,95;0,449262
1020;287.411;-163.688;-134.947;0,44908
1021;286.993;-163.654;-134.955;0,448427
1022;285.974;-163.526;-134.928;0,446834
1023;284.146;-163.344;-134.929;0,443978
1024;281.417;-163.071;-134.929;0,439713
1025;277.816;-162,71;-134.928;0,434087
1026;273.474;-162.269;-134.921;0,427303
1027;268.599;-161.763;-134.903;0,419686
1028;263.445;-161.246;-134.902;0,411633
1029;258.275;-160.739;-134.911;0,403555
1030;253.334;-160.243;-134,91;0,395834
1031;248.826;-159.792;-134.909;0,388791
1032;244.919;-159.406;-134.914;0,382686
1033;241.737;-159.082;-134.908;0,377714
1034;23.937;-158.845;-134.908;0,374015
1035;23.788;-158.701;-134.913;0,371687
1036;237.297;-158.643;-134.913;0,370777
1037;237.616;-158.681;-134.919;0,371275
1038;238.777;-158.782;-134.904;0,37309
1039;240.655;-158.965;-134,9;0,376023
1040;243.045;-159.206;-134.902;0,379758
1041;245.677;-159.472;-134.904;0,38387
1042;248.236;-159.735;-134.912;0,387868
1043;250.415;-159.955;-134.913;0,391274
1044;251.979;-160.101;-134.903;0,393717
1045;252.816;-160.179;-134.898;0,395026
1046;252.971;-160.205;-134.907;0,395267
1047;252.628;-160.158;-134.895;0,394732
1048;252.065;-160.099;-134.893;0,393852
1049;251.585;-160.049;-134.891;0,393102
1050;251.464;-160.041;-134.895;0,392913
1051;251.926;-160.086;-134.894;0,393634
1052;253.138;-160.207;-134.893;0,395529
1053;255.219;-160.425;-134.903;0,398779
1054;258.224;-160.731;-134.908;0,403475
1055;262.127;-161.122;-134.909;0,409573
1056;266.793;-161.573;-134.894;0,416863
1057;271.969;-162.093;-134.896;0,424952
1058;277.303;-162.639;-134.909;0,433286
1059;282.381;-163.166;-134.928;0,44122
1060;286.778;-163.614;-134.936;0,448091
1061;290.102;-163.954;-134.943;0,453284
1062;29.203;-164.142;-134.939;0,456296
1063;292.331;-164.168;-134.935;0,456768
1064;29.088;-164.017;-134.929;0,4545
1065;28.766;-163.684;-134.918;0,449469
1066;282.773;-163.188;-134.911;0,441833
1067;276.445;-162.543;-134.898;0,431945
1068;269.033;-161.788;-134.884;0,420364
1069;261.026;-160.994;-134.892;0,407853
1070;253.026;-160,19;-134.888;0,395353
1071;24.571;-159.438;-134.867;0,383922
1072;239.762;-158.839;-134.863;0,374628
1073;235.773;-158.438;-134.861;0,368395
1074;234.144;-158.291;-134.876;0,36585
1075;234.994;-158.377;-134.877;0,367178
1076;238.125;-158.693;-134.881;0,37207
1077;243.067;-159.186;-134.879;0,379793
1078;249.167;-159.806;-134.889;0,389324
1079;255.708;-160.453;-134.883;0,399543
1080;262.024;-161.094;-134.891;0,409413
1081;267.588;-161.669;-134,91;0,418107
1082;272.043;-162,12;-134.916;0,425068
1083;275.213;-162.443;-134.921;0,430021
1084;277.087;-162.618;-134.909;0,432948
1085;277.781;-162.686;-134.908;0,434033
1086;277.507;-162.662;-134.912;0,433605
1087;276.522;-162.557;-134.905;0,432065
1088;275.084;-162.406;-134.898;0,429818
1089;273.404;-162.238;-134.897;0,427194
1090;27.161;-162.059;-134.898;0,424391
1091;269.722;-161.882;-134,91;0,42144
1092;267.659;-161.677;-134.911;0,418218
1093;265.292;-161.453;-134.923;0,414519
1094;262.512;-161.181;-134,93;0,410175
1095;259.331;-160.856;-134.923;0,405205
1096;255.969;-160.523;-134.926;0,399952
1097;252.874;-160.227;-134.939;0,395115
1098;250.648;-160;-134.936;0,391638
1099;249.876;-159.926;-134.939;0,390431
1100;250.899;-160.034;-134.945;0,39203
1101;253.671;-160.315;-134.947;0,396361
1102;257.748;-160.727;-134.952;0,402731
1103;26.244;-161.195;-134.951;0,410062
1104;267.028;-161.651;-134.949;0,417231
1105;270.952;-162.045;-134,95;0,423362
1106;273.902;-162,34;-134,95;0,427972
1107;275.824;-162.531;-134.948;0,430975
1108;276.858;-162.621;-134.935;0,432591
1109;277.257;-162.647;-134.922;0,433214
1110;277.307;-162.634;-134.903;0,433293
1111;277.271;-162.634;-134.907;0,433235
1112;277.347;-162.635;-134.901;0,433355
1113;277.664;-162.661;-134.895;0,43385
1114;278.272;-162.722;-134.895;0,4348
1115;279.155;-162,81;-134.895;0,436179
1116;28.024;-162,92;-134.896;0,437875
1117;28.142;-163.044;-134.902;0,439718
1118;282.569;-163.154;-134.897;0,441514
1119;28.357;-163.266;-134.909;0,443079
1120;284.339;-163.337;-134.903;0,44428
1121;284.846;-163.382;-134.898;0,445072
1122;285.135;-163.411;-134.897;0,445523
1123;285.313;-163.416;-134.885;0,445802
1124;285.532;-163.437;-134.884;0,446143
1125;285.938;-163.483;-134.889;0,446778
1126;286.632;-163.563;-134,9;0,447862
1127;287.632;-163.674;-134.911;0,449425
1128;288.865;-163.793;-134.907;0,451351
1129;290.186;-163.927;-134.908;0,453416
1130;291.421;-164.051;-134.909;0,455346
1131;292.404;-164,15;-134,91;0,456881
1132;292.998;-164.216;-134.916;0,457809
1133;293.108;-164.233;-134.922;0,457982
1134;292.679;-164,19;-134.922;0,457311
